drugbank_id,disease_id
DB00989,C0025290
DB00989,C1541938
DB00989,C0025297
DB09241,C0751792
DB12831,C1167722
DB11640,C0345266
DB11640,C0266198
DB00771,C0855112
DB03793,C0345967
DB03793,C0812413
DB09526,C0740385
DB09526,C0007766
DB01403,C0032962
DB01403,C5545313
DB01403,C1535117
DB01114,C0854517
DB01114,C0086795
DB01114,C1578427
DB01114,C1578428
DB01114,C0023786
DB00140,C0856757
DB00140,C0595862
DB14139,C0341610
DB14139,C1696157
DB14168,C1112488
DB15681,C0559284
DB11827,C3203551
DB11023,C0019569
DB11023,C0266209
DB11023,C1257840
DB14644,C1292769
DB14644,C4721444
DB13180,C0005136
DB13180,C0007766
DB13180,C0751003
DB13180,C0751005
DB13180,C0917996
DB13180,C0751004
DB13180,C0751001
DB00966,C0520966
DB13588,C0278803
DB01057,C4303632
DB01099,C0004763
DB01099,C1258085
DB01099,C2741633
DB01099,C1970942
DB01099,C2741632
DB00825,C0028840
DB00825,C0017614
DB00825,C0234708
DB00825,C1536291
DB00825,C1536290
DB13844,C0520679
DB00480,C0555198
DB00758,C0152115
DB00758,C1546349
DB00758,C0013384
DB01118,C0085096
DB01118,C0851815
DB01118,C1306889
DB14041,C0268773
DB08818,C0038436
DB08818,C1136393
DB08818,C0747767
DB08818,C0730525
DB08818,C4505439
DB00696,C4721779
DB12026,C0340293
DB12026,C0027051
DB01407,C0206525
DB01407,C0206526
DB01407,C0041296
DB00072,C0086650
DB00681,C0349636
DB00681,C1737235
DB00681,C1292769
DB00681,C0854799
DB01164,C4268666
DB01164,C0850024
DB01164,C2711053
DB00758,C0033587
DB00758,C0086138
DB00877,C2741638
DB00479,C0154731
DB00563,C0268381
DB00563,C2939462
DB00563,C4509023
DB00563,C0342606
DB12407,C0338908
DB12407,C0011570
DB00296,C1504364
DB00296,C0281803
DB06205,C0158266
DB06205,C2717759
DB08827,C1531608
DB08827,C0026764
DB10390,C0006118
DB10390,C0496899
DB10390,C0153633
DB10390,C1527390
DB10390,C0220650
DB10390,C0750977
DB10390,C0750974
DB10390,C0750979
DB00445,C0030567
DB01401,C0206750
DB01401,C1394032
DB01401,C0348984
DB01144,C0001956
DB01395,C0728731
DB01395,C0021294
DB13235,C1455780
DB12107,C0161467
DB12107,C1546190
DB13503,C1096267
DB00878,C3887612
DB00118,C0752261
DB00118,C0752257
DB00118,C0752260
DB00118,C0752256
DB00118,C0752262
DB00118,C0752258
DB00334,C1290896
DB00334,C1540728
DB00334,C0221706
DB11093,C2874949
DB11093,C0349234
DB11093,C0338909
DB11093,C0338908
DB11093,C0003469
DB11093,C0853381
DB11093,C0376280
DB14518,C0340581
DB09298,C4551687
DB00085,C0011407
DB00085,C0376304
DB00085,C0011400
DB00085,C2717739
DB00085,C0302535
DB09035,C0013264
DB09035,C0917713
DB09035,C3542021
DB09035,C1541632
DB06204,C1304098
DB06204,C0011616
DB00297,C0021290
DB01624,C0274311
DB01331,C0005684
DB01331,C0005695
DB01331,C1542754
DB01607,C0521855
DB00384,C0021845
DB01329,C0206686
DB01329,C0750887
DB00835,C0677725
DB01026,C1970472
DB01026,C0034050
DB00215,C0021502
DB00215,C1368081
DB00215,C0043251
DB00215,C3263723
DB00215,C0043250
DB00215,C4046002
DB00215,C3263722
DB00215,C0178314
DB00215,C0221206
DB11624,C0553548
DB11624,C0031036
DB11624,C0086254
DB11624,C0264988
DB11624,C1534473
DB11624,C0003860
DB04884,C4087300
DB13293,C3489393
DB13293,C0376710
DB13293,C0267725
DB13293,C1540592
DB13293,C1571732
DB00936,C0235527
DB00936,C1541842
DB00936,C1541843
DB12612,C0585362
DB11075,C0752133
DB11075,C0752132
DB11075,C0752134
DB11075,C0007785
DB09414,C0032787
DB09414,C1141930
DB00126,C4049392
DB00126,C0524910
DB11771,C0266401
DB11771,C0152240
DB11771,C2957116
DB11771,C0266383
DB00479,C0041234
DB00452,C0037231
DB01104,C1868877
DB01104,C1868711
DB10530,C1302778
DB10530,C0398368
DB00939,C0346072
DB14539,C3472600
DB01409,C0452059
DB01014,C3495801
DB01014,C1534920
DB00653,C0340074
DB09043,C0877303
DB09043,C1619712
DB13878,C2891358
DB04815,C1266066
DB13913,C3161193
DB13913,C3161090
DB01114,C1306041
DB01114,C0233105
DB09357,C2732618
DB14116,C0855056
DB04552,C0730366
DB14512,C0339541
DB01466,C1405854
DB01466,C0311338
DB06149,C1285340
DB05258,C0041972
DB01114,C4552097
DB01114,C0265329
DB01114,C3179502
DB01114,C0362030
DB01114,C0013403
DB01114,C5848385
DB01114,C0155709
DB01114,C0004238
DB00398,C0342245
DB01098,C0016665
DB01098,C1535496
DB01098,C0580003
DB00970,C0235752
DB00970,C0206733
DB00970,C1578461
DB00829,C5691259
DB00829,C5691260
DB00829,C4721773
DB00829,C1319200
DB00945,C0020725
DB00112,C0278586
DB13762,C0036161
DB13762,C0751491
DB13762,C0751490
DB13762,C0751489
DB13762,C2713499
DB13762,C0268274
DB09037,C2873780
DB09037,C1561828
DB01249,C0278504
DB00860,C4255010
DB00860,C4509200
DB00860,C1561921
DB00860,C0494580
DB00860,C0542269
DB00860,C1400511
DB00860,C1276061
DB00860,C1536222
DB00860,C1536221
DB00860,C0155626
DB00316,C1456574
DB00316,C0409312
DB08908,C0856120
DB09035,C0007820
DB09035,C0241832
DB09035,C0596298
DB09210,C0851866
DB01307,C2733158
DB01307,C3160750
DB09325,C0332875
DB13260,C0268255
DB13260,C5243950
DB09213,C5392105
DB09213,C1868891
DB09213,C0015676
DB00748,C3540852
DB00748,C3536984
DB00748,C3536983
DB09037,C0032302
DB09037,C4505422
DB09037,C4505423
DB09037,C3824874
DB11538,C0153676
DB00448,C0159738
DB00364,C2751492
DB00999,C0749467
DB00999,C0154038
DB00563,C0341946
DB11679,C0033036
DB00426,C0856904
DB05351,C0028432
DB09325,C0042025
DB09325,C2903005
DB09325,C0038437
DB00252,C1740819
DB00252,C0349588
DB06149,C0032019
DB06149,C0346300
DB06149,C0032000
DB06149,C0001432
DB09165,C0010051
DB09165,C2882171
DB00771,C2317111
DB00878,C0375380
DB00878,C0041969
DB11061,C0278497
DB00602,C1142166
DB00602,C1721096
DB00709,C0022660
DB00709,C2609414
DB00709,C1565662
DB00155,C1704231
DB00155,C0751297
DB00155,C0220654
DB09019,C0339630
DB00297,C0035450
DB10546,C0340990
DB10546,C0161802
DB00783,C0002390
DB00783,C1535060
DB00959,C1112362
DB00397,C0344925
DB00959,C2879245
DB12151,C0400914
DB01511,C0000821
DB01511,C2903592
DB00478,C0004238
DB00478,C0235480
DB00478,C3468561
DB00478,C2585653
DB00478,C1542750
DB09357,C3887523
DB00471,C0268149
DB09035,C0342748
DB00936,C0585955
DB13878,C0854771
DB01114,C1112486
DB06775,C0271084
DB06775,C3888896
DB14669,C1302773
DB14669,C0007868
DB16566,C1263844
DB00257,C0035238
DB01211,C2891265
DB01211,C0496156
DB01211,C3804957
DB01211,C0432485
DB01211,C1998172
DB01211,C1971723
DB00355,C5243653
DB00355,C0151786
DB01138,C4721698
DB00033,C0010340
DB01129,C3872815
DB04815,C0155552
DB00945,C3161254
DB09321,C0232352
DB01296,C2931689
DB01296,C0027126
DB11595,C2931689
DB00471,C0023976
DB06707,C2703075
DB00860,C0031925
DB00860,C0406193
DB00860,C1541972
DB00860,C2317114
DB01086,C2751306
DB01086,C0887850
DB01086,C0085413
DB01086,C0311245
DB00112,C0031900
DB12500,C0476089
DB12500,C1879358
DB00936,C3875286
DB00112,C0334138
DB00645,C0007137
DB11742,C0038436
DB11742,C1136393
DB11742,C0747767
DB11742,C0730525
DB11742,C4505439
DB15888,C0403571
DB00930,C0154408
DB01017,C0589023
DB00427,C0014591
DB00922,C0018924
DB00397,C0553580
DB00397,C0585474
DB00297,C0339543
DB00297,C5545319
DB06205,C0752156
DB06205,C0752155
DB06205,C0752159
DB06205,C0752153
DB06205,C0752154
DB06205,C0752158
DB01101,C0024301
DB01101,C1868944
DB00086,C0153425
DB00086,C1261389
DB01559,C0281899
DB01559,C0021818
DB09255,C1697138
DB06655,C1699212
DB06655,C1266184
DB09104,C0340031
DB01339,C0393538
DB01339,C0026847
DB13902,C0267558
DB14135,C0426390
DB00448,C0206245
DB00448,C0268384
DB01026,C4038730
DB10482,C0022360
DB06767,C0008312
DB09341,C1859328
DB16585,C0852446
DB16585,C0079731
DB16585,C5975716
DB16585,C0024305
DB01914,C0021294
DB06794,C0007820
DB06794,C0241832
DB06794,C0596298
DB06794,C1540602
DB00650,C0342919
DB00650,C0854440
DB00825,C0861850
DB00825,C0238196
DB09543,C0239179
DB09325,C0015469
DB09325,C0427055
DB09325,C0751142
DB09325,C0751143
DB09325,C0751141
DB09325,C0015464
DB09325,C1541969
DB09325,C0376175
DB00440,C0238493
DB09088,C0271388
DB00787,C5400142
DB01645,C0042974
DB01645,C1264039
DB01645,C5676304
DB01645,C5676305
DB06691,C0085684
DB06691,C1579214
DB06691,C1563334
DB06691,C0270810
DB00283,C0018133
DB01151,C0272087
DB01151,C3665425
DB01151,C2873821
DB01151,C0268193
DB01151,C1534445
DB16732,C0151435
DB12007,C0406212
DB00239,C0458225
DB00239,C0423690
DB11853,C4087225
DB11853,C0301933
DB00207,C1285394
DB01914,C3539878
DB13520,C0269909
DB00370,C0269199
DB12768,C0020456
DB12768,C1855520
DB14488,C0079744
DB14488,C3472614
DB14488,C2853905
DB14488,C2853909
DB14488,C2853906
DB14488,C2853903
DB14488,C2853904
DB14488,C2853907
DB05773,C0404572
DB05773,C0021361
DB09481,C1834673
DB00652,C0038362
DB00652,C0877467
DB08930,C0339288
DB08930,C0155118
DB04573,C0235527
DB04573,C1541842
DB04573,C1541843
DB04789,C0151313
DB02513,C1275047
DB02513,C4040185
DB01262,C4324656
DB01262,C0007131
DB09449,C0232342
DB00443,C0433100
DB00663,C0569414
DB11613,C0576339
DB00440,C2877935
DB01003,C0029411
DB01003,C2678439
DB01003,C0345408
DB01003,C2674695
DB14002,C0740386
DB14002,C0007766
DB09210,C0751870
DB14016,C2584778
DB01624,C5575229
DB00190,C1868710
DB00635,C0234250
DB00635,C0030193
DB01620,C1858517
DB00993,C0263518
DB00993,C0406458
DB00294,C0339498
DB12661,C0000768
DB12661,C1737329
DB05578,C0400978
DB01409,C0393570
DB01409,C5575119
DB00502,C0024198
DB00502,C0752237
DB00502,C0752236
DB00502,C0752235
DB00502,C0752241
DB00502,C0752239
DB00502,C0752240
DB00502,C0519036
DB00502,C0752234
DB00502,C0752238
DB00502,C5980024
DB01320,C0042065
DB01320,C0751569
DB01015,C0022353
DB01015,C1565887
DB01015,C0270206
DB01331,C1527303
DB01331,C0024117
DB01331,C0348693
DB01331,C1390714
DB01331,C0155874
DB00982,C0750903
DB00982,C0002418
DB01064,C0267953
DB01064,C0267941
DB01234,C1266159
DB00732,C0334252
DB00732,C0007137
DB14135,C0085220
DB00443,C0153381
DB00443,C1541722
DB00443,C0854754
DB01277,C0345904
DB00417,C0600142
DB02893,C0278484
DB11712,C1546337
DB11712,C1535462
DB01238,C0007131
DB05812,C0405469
DB13907,C0152486
DB06151,C0524702
DB06151,C0034065
DB05271,C1282491
DB00182,C6009711
DB16560,C0685907
DB04930,C2854065
DB04930,C1333984
DB00972,C1096667
DB00972,C1266190
DB14733,C0154157
DB14733,C1541865
DB14733,C0494364
DB11828,C0865428
DB11828,C1263846
DB11828,C2875001
DB11828,C2875000
DB10332,C0266059
DB00297,C4305467
DB00582,C0338591
DB00034,C5442222
DB01575,C0085582
DB01575,C0029134
DB01575,C0524679
DB01575,C1542677
DB14517,C1532116
DB14517,C0267717
DB00986,C0917804
DB00986,C0007772
DB00986,C2910156
DB01234,C1292754
DB00087,C2875280
DB00087,C0152110
DB00681,C0554614
DB09156,C0206655
DB00848,C2363142
DB01104,C0264622
DB16165,C3203509
DB12455,C0588008
DB10712,C0264589
DB00737,C0853112
DB00737,C0019693
DB16165,C2937358
DB16165,C0553692
DB16165,C0007784
DB16165,C0019191
DB16165,C1546348
DB00585,C0878675
DB09447,C0042251
DB01148,C1290807
DB14082,C2711630
DB06723,C1504485
DB06723,C0033860
DB00860,C0948873
DB00860,C0021400
DB06643,C1719672
DB06643,C0036690
DB06643,C0243026
DB06643,C0034189
DB06643,C2316160
DB06643,C2747838
DB01050,C0008049
DB01050,C0586989
DB00668,C0029125
DB00668,C0917796
DB00586,C0427032
DB00586,C0162298
DB11482,C0571193
DB00296,C0238104
DB01175,C0238461
DB01098,C0023449
DB01098,C1961102
DB01345,C0240225
DB00519,C0011849
DB00519,C1802373
DB00519,C0011880
DB01373,C0334511
DB01017,C0004606
DB01017,C0011884
DB13874,C0406166
DB00874,C0151544
DB01268,C0153467
DB01268,C1299307
DB06723,C0334587
DB06723,C0555199
DB06723,C0751677
DB06723,C0206715
DB12478,C4721444
DB12478,C1292769
DB13287,C0013720
DB13287,C1571862
DB00114,C0042344
DB00114,C0037299
DB01069,C0920028
DB09053,C1562817
DB00157,C0546983
DB00157,C1136202
DB00157,C1971609
DB00916,C1301365
DB00388,C0003493
DB10761,C0452090
DB00860,C0086648
DB10748,C1955811
DB10748,C1955810
DB00459,C0578159
DB00459,C0011991
DB00618,C0406844
DB00796,C0595939
DB00796,C0495466
DB00620,C0521654
DB00620,C5979810
DB00620,C0027765
DB00798,C0005937
DB00798,C0038529
DB00798,C0021862
DB00717,C0684516
DB13026,C1168401
DB15764,C0042029
DB10749,C4042925
DB10749,C4237487
DB10749,C0349242
DB00017,C1955804
DB00017,C1955799
DB00017,C1955800
DB00017,C1955803
DB00017,C1955805
DB00017,C1955802
DB00017,C1955801
DB00017,C1955806
DB00955,C0394014
DB00199,C0158986
DB00696,C3647833
DB05889,C0020473
DB05889,C1706412
DB05889,C1534236
DB00586,C0024301
DB00586,C1868944
DB00820,C0010054
DB00820,C1299433
DB00820,C1956346
DB00820,C0852153
DB00820,C0852149
DB00820,C2003996
DB12751,C0423690
DB15840,C3714976
DB00406,C0018939
DB00406,C0947743
DB00406,C1533163
DB15774,C0039263
DB15774,C0003510
DB15774,C1534920
DB09037,C0521500
DB13895,C0005967
DB13895,C0206639
DB13895,C0919255
DB01274,C0033578
DB01274,C0376358
DB00257,C0852352
DB13587,C0520679
DB09035,C0269899
DB09035,C0032797
DB09035,C0473508
DB09035,C4290256
DB00384,C0341475
DB06779,C1960706
DB01075,C2732281
DB01075,C0409961
DB09035,C0751691
DB05578,C0341745
DB14545,C3536715
DB00201,C0042847
DB09035,C1135191
DB09035,C3839346
DB09035,C0023212
DB01190,C3714758
DB09512,C0347646
DB09512,C0151738
DB09276,C1540541
DB09276,C1534561
DB09035,C0017551
DB09035,C1534242
DB02703,C0278571
DB02703,C0278570
DB15822,C0409939
DB15822,C0029408
DB02513,C5779973
DB02513,C1858991
DB02513,C0270612
DB11105,C5554357
DB11105,C3241937
DB00222,C0600142
DB00244,C4750718
DB00958,C0264558
DB00958,C0155907
DB00958,C0032326
DB00620,C4505456
DB00620,C1535437
DB00620,C3854222
DB08890,C5392990
DB08890,C5392991
DB08890,C0275522
DB00391,C3266262
DB00945,C0161836
DB09222,C0034902
DB00961,C0851631
DB00961,C0149725
DB00961,C1579025
DB01234,C0413234
DB01234,C0020517
DB00537,C0452114
DB00945,C0036916
DB00945,C1971704
DB01114,C0008350
DB01114,C0947622
DB01114,C1535187
DB01114,C2239215
DB16678,C1827320
DB14015,C0341268
DB01380,C0002876
DB01380,C1306589
DB01380,C1536475
DB00370,C0016167
DB00825,C0022104
DB00825,C1619681
DB00825,C1611137
DB00479,C4038730
DB00974,C0220636
DB11008,C0267071
DB11008,C0011168
DB01590,C0267468
DB11595,C1370510
DB11595,C0431121
DB09015,C0002963
DB00042,C0238493
DB06764,C0157266
DB06764,C0152154
DB00874,C0023009
DB00316,C0079731
DB10924,C0852202
DB10924,C0685938
DB10924,C0851983
DB10924,C0346617
DB10924,C0151544
DB00698,C0004161
DB00698,C1542643
DB00582,C0032989
DB10685,C0409818
DB14425,C3887893
DB14425,C0596773
DB14425,C0014038
DB00620,C0001420
DB11791,C0041755
DB11791,C0013221
DB00626,C0349245
DB01268,C2938905
DB01268,C1536114
DB00572,C0264546
DB00316,C5848259
DB00316,C0026847
DB00328,C0009946
DB00328,C5243468
DB00328,C0004090
DB00328,C4543816
DB00328,C0012746
DB13714,C0079773
DB13714,C1276146
DB00503,C1442992
DB00503,C4551877
DB00503,C0268579
DB00286,C0034931
DB00286,C4040007
DB00286,C0391959
DB00286,C1527353
DB00286,C0458219
DB00286,C2875367
DB13881,C0020807
DB01331,C1282363
DB10604,C0242647
DB10604,C1367654
DB01165,C0565653
DB01165,C0413534
DB09037,C4277512
DB09037,C0032775
DB00878,C0854798
DB00394,C0151526
DB00394,C0021294
DB13679,C3203574
DB09877,C2895007
DB01415,C0079774
DB00972,C0860029
DB00972,C0006852
DB00972,C0700345
DB00972,C1609512
DB01173,C0221154
DB13962,C0041912
DB13962,C0264222
DB13962,C0851639
DB00936,C3150773
DB14507,C0235652
DB14507,C1458155
DB00446,C0477854
DB00537,C5392834
DB00537,C0242129
DB01088,C0856167
DB01088,C0001510
DB14633,C0423985
DB09329,C0026640
DB00945,C0023903
DB00945,C0345904
DB06711,C0011407
DB06711,C0376304
DB06711,C0011400
DB06711,C2717739
DB06711,C0302535
DB00338,C0340139
DB00338,C2004392
DB01576,C0278505
DB00831,C0572391
DB16665,C3838785
DB13906,C1706832
DB08986,C0206703
DB00594,C0342970
DB00281,C0031941
DB00281,C1412004
DB00999,C0231694
DB00999,C0751830
DB00999,C0234996
DB00999,C0231695
DB00999,C0231698
DB00999,C0751829
DB00999,C0231688
DB00999,C0427149
DB00999,C0231689
DB00999,C0751831
DB00999,C0337210
DB00999,C0231693
DB00999,C0751832
DB00999,C0231687
DB00999,C0235000
DB00999,C0427177
DB00999,C0231696
DB00999,C0231712
DB00999,C0231686
DB00734,C0042165
DB00734,C0022073
DB11573,C0035258
DB00554,C0152458
DB00514,C0414016
DB01076,C0268380
DB00853,C1527336
DB00853,C0086981
DB00853,C1571967
DB04815,C0334695
DB04815,C0334486
DB00073,C0751865
DB00878,C0028840
DB00878,C0017614
DB00878,C0234708
DB00878,C1536291
DB00878,C1536290
DB01075,C1270972
DB01075,C5574859
DB01075,C0009241
DB12887,C0010054
DB12887,C2003996
DB12887,C2003997
DB14723,C0020758
DB14723,C5848247
DB14723,C0020757
DB01075,C0340885
DB05382,C0153606
DB15049,C4084770
DB09035,C0242647
DB09035,C1367654
DB09029,C1335302
DB09029,C0887833
DB10394,C0521174
DB00843,C0232058
DB00843,C0745261
DB15118,C0005398
DB01064,C1304200
DB09312,C0752125
DB10344,C0728936
DB10344,C1971640
DB10344,C0007222
DB06261,C0004604
DB06261,C0750949
DB06261,C1578730
DB06261,C1540979
DB11198,C1304300
DB00443,C0746883
DB00959,C0854928
DB11145,C0153792
DB00911,C0280803
DB00911,C5926834
DB00911,C5926835
DB00911,C5926836
DB00911,C5886912
DB16611,C0451639
DB16611,C0018939
DB10899,C0342750
DB00073,C4324656
DB00073,C0007131
DB00126,C1265999
DB01364,C4047829
DB01009,C2699776
DB00759,C0311277
DB00759,C2936179
DB01075,C1828441
DB08815,C0040517
DB00936,C0040517
DB01115,C0234428
DB00281,C2081669
DB01076,C0269858
DB13855,C0332805
DB01229,C0279702
DB11582,C0848200
DB00359,C0037769
DB00359,C1527366
DB00359,C0393699
DB00359,C0553558
DB00359,C0393698
DB00359,C0684276
DB00359,C0546878
DB00359,C3887898
DB01114,C3854629
DB01114,C0151936
DB14678,C1535926
DB00125,C0242488
DB00635,C0276755
DB00452,C0159020
DB01005,C0685639
DB05271,C0265031
DB11359,C0020473
DB11359,C1706412
DB11359,C1534236
DB15102,C0677745
DB00300,C1301355
DB01064,C0862878
DB01064,C0008479
DB11595,C0473502
DB13944,C1838100
DB00165,C2937365
DB00165,C0038363
DB09156,C0085611
DB09156,C0428974
DB01598,C0473558
DB06228,C0259766
DB10480,C4087120
DB01222,C0149516
DB01222,C4290193
DB01222,C1408233
DB01222,C1396402
DB01222,C0037199
DB00388,C2886794
DB00388,C3532897
DB00388,C0742007
DB00388,C2747852
DB00297,C0302295
DB00297,C5779629
DB00297,C5779628
DB01168,C0003811
DB01168,C0264886
DB04946,C0221074
DB04946,C2909477
DB04946,C2909479
DB04946,C2909480
DB04946,C2909478
DB04946,C0869478
DB04946,C1535540
DB04946,C1535539
DB04946,C4284586
DB06412,C1404116
DB00237,C1096250
DB00237,C0232487
DB00825,C3839822
DB01253,C0751340
DB00297,C3203635
DB00755,C0572991
DB00338,C2921109
DB11714,C1566590
DB06211,C0037274
DB12332,C5779973
DB12332,C1858991
DB12332,C0270612
DB08947,C4046108
DB08947,C0000921
DB06243,C0036646
DB06243,C0086543
DB11348,C1274708
DB00273,C3872820
DB00994,C2747821
DB00584,C0025267
DB00302,C0852284
DB00302,C0006145
DB00302,C1449718
DB00813,C4520843
DB04876,C5848476
DB04876,C0346629
DB04876,C4722085
DB04876,C0009402
DB00887,C3494187
DB00997,C0242379
DB00997,C1306460
DB00997,C0684249
DB00997,C1578781
DB13904,C1140680
DB00281,C0393968
DB09035,C0348372
DB11569,C0524702
DB11569,C0034065
DB01058,C0332761
DB16560,C1879286
DB06724,C0036646
DB06724,C0086543
DB00355,C0853709
DB09374,C4517098
DB00911,C0221745
DB01161,C0494612
DB01003,C0263415
DB01003,C1442835
DB01003,C0477498
DB11278,C4761312
DB11278,C1579138
DB11278,C1537288
DB11278,C0162429
DB15035,C0497065
DB14922,C4524237
DB01248,C0029438
DB00388,C0410067
DB12474,C0029051
DB12474,C1971742
DB12474,C3804997
DB00820,C0396061
DB08907,C0730280
DB01114,C0585362
DB11582,C0280630
DB11582,C0153567
DB00257,C0027055
DB11866,C0010054
DB11866,C2003996
DB11866,C2003997
DB06077,C0520705
DB11282,C0869086
DB11282,C0019080
DB00673,C0862868
DB00673,C0278590
DB00177,C0206171
DB00788,C0398350
DB00788,C0034063
DB13726,C0238074
DB13726,C1535092
DB13726,C1535090
DB06723,C0004690
DB06723,C0004691
DB06723,C1541742
DB12708,C0342277
DB09156,C0577620
DB06234,C0153381
DB06234,C1541722
DB06234,C0854754
DB09037,C0852283
DB09037,C2887484
DB09037,C0035222
DB09037,C1971767
DB09512,C0013221
DB09512,C0600688
DB09512,C0032343
DB09512,C3160741
DB00002,C1321098
DB15696,C0022408
DB15696,C0029408
DB15696,C0003890
DB15696,C1691765
DB15696,C1534919
DB01574,C0017605
DB01574,C1535232
DB01574,C0154947
DB01574,C0017606
DB00586,C1960047
DB11597,C0332754
DB00523,C2960806
DB13144,C0153439
DB00553,C0451641
DB00553,C1971733
DB00455,C0347950
DB00455,C0349790
DB00455,C1535059
DB00455,C0004096
DB04221,C0238288
DB04221,C0410192
DB00443,C0338656
DB00443,C0009241
DB00895,C0003076
DB09261,C0035222
DB09261,C2887484
DB09261,C1535048
DB09261,C1579177
DB13977,C3854347
DB00881,C0730194
DB00388,C0030567
DB01141,C1839780
DB00999,C0158322
DB00999,C1535080
DB00999,C1442903
DB09389,C0026470
DB02703,C5878990
DB00994,C0559382
DB13980,C5394417
DB13980,C0015814
DB13980,C0029445
DB08876,C5970489
DB08876,C0334533
DB08876,C5960017
DB08876,C0003857
DB08876,C1535113
DB08876,C0151489
DB09156,C0751371
DB09156,C0042656
DB09156,C0234247
DB09156,C0423711
DB09156,C0423712
DB09156,C0751373
DB09156,C0038870
DB09156,C0027796
DB09156,C0751372
DB09156,C0234249
DB09156,C3714625
DB11262,C0007820
DB11262,C0241832
DB11262,C0596298
DB11262,C1540602
DB10992,C0037277
DB10992,C0037268
DB08811,C1279481
DB08811,C2711630
DB00162,C0156750
DB00162,C0856189
DB10520,C0026644
DB10520,C1571882
DB15932,C0262478
DB13926,C0009946
DB13926,C5243468
DB13926,C0004090
DB13926,C4543816
DB13926,C0012746
DB00262,C0234230
DB11129,C0858853
DB11273,C0154983
DB06711,C0020557
DB06711,C5200999
DB06711,C0813230
DB06711,C0853692
DB00585,C0235195
DB00959,C0016242
DB00959,C1535285
DB00959,C0152006
DB09037,C0037274
DB09037,C0947839
DB09037,C0851422
DB09037,C0549660
DB14545,C0856167
DB14545,C0001510
DB11180,C0233601
DB10341,C0085762
DB10341,C0001956
DB10341,C0001973
DB00945,C4021133
DB00945,C1960469
DB00945,C4324548
DB12893,C3160841
DB11126,C0040259
DB09318,C0149530
DB09318,C0340496
DB06764,C0162385
DB06764,C0015802
DB01544,C0009488
DB01380,C0393602
DB01082,C2728999
DB13514,C2711227
DB13514,C0015695
DB13514,C0400966
DB06724,C0206051
DB06724,C0349506
DB06724,C0031762
DB00781,C0151293
DB00781,C0018681
DB01337,C0025309
DB01337,C0014038
DB11174,C0242669
DB11174,C1971772
DB11174,C0405106
DB00073,C2242683
DB01839,C0153452
DB00668,C0277528
DB00668,C0013369
DB02513,C2585549
DB06283,C0344976
DB06283,C0039685
DB05389,C0238288
DB05389,C0410192
DB00742,C0040053
DB00742,C0087086
DB00560,C2895206
DB00560,C0477583
DB00560,C0262428
DB04841,C0854996
DB00916,C0015674
DB00916,C1571964
DB00916,C1535587
DB00916,C1535582
DB01129,C5779551
DB01129,C0729233
DB00421,C1299437
DB06264,C0160127
DB06264,C1541137
DB06264,C0149844
DB00879,C1096061
DB09084,C0947928
DB09084,C0546837
DB09084,C0014859
DB09120,C0399451
DB00083,C2874220
DB00083,C1398539
DB00083,C0342916
DB00083,C0154229
DB12407,C0311337
DB00966,C0001529
DB01018,C0856167
DB01018,C0001510
DB00258,C2747880
DB00258,C0014347
DB14741,C0406526
DB06077,C5848476
DB06077,C0346629
DB06077,C4722085
DB06077,C0009402
DB12751,C1720983
DB01113,C0029376
DB01141,C0746977
DB10638,C0349245
DB01418,C1306837
DB01418,C0001420
DB01611,C0405479
DB03796,C4040007
DB03796,C0205930
DB03796,C0034931
DB03796,C0458219
DB00790,C2881065
DB09020,C0038013
DB09020,C4722289
DB14669,C0392788
DB14669,C1955906
DB12917,C2960611
DB01606,C1963897
DB11995,C2609282
DB11995,C0035312
DB01086,C1739127
DB01086,C0019080
DB00741,C0751620
DB00741,C0085136
DB01192,C5942661
DB01192,C0037278
DB00377,C0341351
DB00455,C1303258
DB16736,C0032045
DB13520,C0085278
DB13520,C0311370
DB00181,C0043144
DB13878,C0013390
DB13878,C1283829
DB01053,C0018781
DB01053,C0273489
DB01575,C0456070
DB00715,C0266846
DB00715,C0011334
DB00715,C1707305
DB00715,C0043154
DB00715,C4290196
DB00715,C3839961
DB00715,C3714731
DB15945,C1282952
DB15945,C0242490
DB21906,C3888970
DB21906,C0262469
DB01718,C4510560
DB01718,C1141954
DB00936,C0086132
DB01418,C0270611
DB01597,C0040444
DB13293,C1334977
DB01110,C1697878
DB01110,C1696946
DB00715,C0262401
DB01259,C0851139
DB10581,C0452138
DB01217,C0027765
DB01217,C1112108
DB01217,C1535530
DB12095,C0155778
DB00316,C0343166
DB00316,C1253936
DB01212,C0280299
DB00773,C0018824
DB00927,C0272729
DB00927,C0015802
DB09134,C2215257
DB09037,C2895405
DB10378,C1542178
DB00708,C0007107
DB00708,C0595989
DB00708,C1299291
DB09222,C0279680
DB00684,C0151699
DB00684,C0751893
DB00684,C0553692
DB10905,C4267829
DB10905,C0276289
DB17362,C0238062
DB17362,C0021847
DB00916,C5979946
DB00916,C0343378
DB00916,C2242468
DB04272,C3203523
DB13028,C1860518
DB06767,C0154621
DB06767,C0349336
DB01270,C0347446
DB14256,C0030554
DB14256,C0016579
DB14256,C0235044
DB14256,C0751412
DB14256,C0392699
DB14256,C2242996
DB14256,C0235050
DB14256,C0423572
DB00620,C5567278
DB15118,C0410802
DB00950,C0855191
DB00934,C0003892
DB00934,C1691765
